id_ext,casa,fase_global,local,data_inicio,data_fim,local_casa,pulou
2207613,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2207613,camara,Revisão II,Comissões,NA,NA,senado,FALSE
2207613,camara,Revisão II,Plenário,NA,NA,senado,FALSE
2207613,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2207613,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
1996620,camara,Pré-Construção,,NA,NA,camara,TRUE
1996620,camara,Construção,Comissões,2015-11-25T16:43:00Z,NA,camara,FALSE
1996620,camara,Construção,Plenário,NA,NA,camara,FALSE
1996620,camara,Pré-Revisão I,,NA,NA,camara,FALSE
1996620,camara,Revisão I,Comissões,NA,NA,senado,FALSE
1996620,camara,Revisão I,Plenário,NA,NA,senado,FALSE
1996620,camara,Pré-Revisão II,,NA,NA,camara,FALSE
1996620,camara,Revisão II,Comissões,NA,NA,camara,FALSE
1996620,camara,Revisão II,Plenário,NA,NA,camara,FALSE
1996620,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
1996620,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2206203,camara,Pré-Construção,,NA,NA,camara,TRUE
2206203,camara,Construção,Comissões,2019-09-10T16:43:00Z,NA,camara,FALSE
2206203,camara,Construção,Plenário,2020-06-17T10:00:00Z,2020-06-17T14:49:00Z,camara,FALSE
2206203,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2206203,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2206203,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2206203,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2206203,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2206203,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2206203,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2206203,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2182703,camara,Pré-Construção,,NA,NA,camara,TRUE
2182703,camara,Construção,Comissões,2018-08-24T17:32:00Z,NA,camara,FALSE
2182703,camara,Construção,Plenário,NA,NA,camara,FALSE
2182703,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2182703,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2182703,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2182703,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2182703,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2182703,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2182703,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2182703,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
623800,camara,Pré-Construção,,NA,NA,camara,TRUE
623800,camara,Construção,Comissões,2014-11-05T16:39:00Z,NA,camara,FALSE
623800,camara,Construção,Plenário,NA,NA,camara,FALSE
623800,camara,Pré-Revisão I,,NA,NA,camara,FALSE
623800,camara,Revisão I,Comissões,NA,NA,senado,FALSE
623800,camara,Revisão I,Plenário,NA,NA,senado,FALSE
623800,camara,Pré-Revisão II,,NA,NA,camara,FALSE
623800,camara,Revisão II,Comissões,NA,NA,camara,FALSE
623800,camara,Revisão II,Plenário,NA,NA,camara,FALSE
623800,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
623800,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
126104,senado,Pré-Construção,,NA,NA,senado,TRUE
126104,senado,Construção,Comissões,2016-06-10T12:00:00Z,2017-02-14T00:00:00Z,senado,FALSE
126104,senado,Construção,Plenário,NA,NA,senado,TRUE
126104,senado,Pré-Revisão I,,NA,NA,senado,TRUE
2123638,camara,Revisão I,Comissões,2017-03-03T00:00:00Z,NA,camara,FALSE
2123638,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2123638,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2123638,camara,Revisão II,Comissões,NA,NA,senado,FALSE
2123638,camara,Revisão II,Plenário,NA,NA,senado,FALSE
2123638,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2123638,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
130711,senado,Pré-Construção,,NA,NA,senado,TRUE
130711,senado,Construção,Comissões,2017-09-06T12:00:00Z,2017-10-10T12:00:00Z,senado,FALSE
130711,senado,Construção,Plenário,NA,NA,senado,TRUE
130711,senado,Pré-Revisão I,,NA,NA,senado,TRUE
2155637,camara,Revisão I,Comissões,2017-11-10T16:25:00Z,NA,camara,FALSE
2155637,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2155637,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2155637,camara,Revisão II,Comissões,NA,NA,senado,FALSE
2155637,camara,Revisão II,Plenário,NA,NA,senado,FALSE
2155637,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2155637,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
473484,camara,Pré-Construção,,NA,NA,camara,TRUE
473484,camara,Construção,Comissões,2010-04-29T09:21:00Z,NA,camara,FALSE
473484,camara,Construção,Plenário,NA,NA,camara,FALSE
473484,camara,Pré-Revisão I,,NA,NA,camara,FALSE
473484,camara,Revisão I,Comissões,NA,NA,senado,FALSE
473484,camara,Revisão I,Plenário,NA,NA,senado,FALSE
473484,camara,Pré-Revisão II,,NA,NA,camara,FALSE
473484,camara,Revisão II,Comissões,NA,NA,camara,FALSE
473484,camara,Revisão II,Plenário,NA,NA,camara,FALSE
473484,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
473484,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
808928,camara,Pré-Construção,,NA,NA,camara,TRUE
808928,camara,Construção,Comissões,2014-12-09T17:00:00Z,NA,camara,FALSE
808928,camara,Construção,Plenário,NA,NA,camara,FALSE
808928,camara,Pré-Revisão I,,NA,NA,camara,FALSE
808928,camara,Revisão I,Comissões,NA,NA,senado,FALSE
808928,camara,Revisão I,Plenário,NA,NA,senado,FALSE
808928,camara,Pré-Revisão II,,NA,NA,camara,FALSE
808928,camara,Revisão II,Comissões,NA,NA,camara,FALSE
808928,camara,Revisão II,Plenário,NA,NA,camara,FALSE
808928,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
808928,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
1195577,camara,Pré-Construção,,NA,NA,camara,TRUE
1195577,camara,Construção,Comissões,NA,NA,camara,TRUE
1195577,camara,Construção,Plenário,2015-03-31T10:14:00Z,NA,camara,FALSE
1195577,camara,Pré-Revisão I,,NA,NA,camara,FALSE
1195577,camara,Revisão I,Comissões,NA,NA,senado,FALSE
1195577,camara,Revisão I,Plenário,NA,NA,senado,FALSE
1195577,camara,Pré-Revisão II,,NA,NA,camara,FALSE
1195577,camara,Revisão II,Comissões,NA,NA,camara,FALSE
1195577,camara,Revisão II,Plenário,NA,NA,camara,FALSE
1195577,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
1195577,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2113552,camara,Pré-Construção,,NA,NA,camara,TRUE
2113552,camara,Construção,Comissões,2016-10-26T00:00:00Z,NA,camara,FALSE
2113552,camara,Construção,Plenário,NA,NA,camara,FALSE
2113552,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2113552,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2113552,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2113552,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2113552,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2113552,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2113552,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2113552,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2192672,camara,Pré-Construção,,NA,NA,camara,FALSE
2192672,camara,Construção,Comissões,NA,NA,camara,FALSE
2192672,camara,Construção,Plenário,NA,NA,camara,FALSE
2192672,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2192672,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2192672,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2192672,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2192672,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2192672,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2192672,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2192672,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
556267,camara,Pré-Construção,,NA,NA,camara,TRUE
556267,camara,Construção,Comissões,2012-10-09T16:29:00Z,NA,camara,FALSE
556267,camara,Construção,Plenário,2013-06-12T00:00:00Z,2018-03-22T00:00:00Z,camara,FALSE
556267,camara,Pré-Revisão I,,NA,NA,camara,FALSE
556267,camara,Revisão I,Comissões,NA,NA,senado,FALSE
556267,camara,Revisão I,Plenário,NA,NA,senado,FALSE
556267,camara,Pré-Revisão II,,NA,NA,camara,FALSE
556267,camara,Revisão II,Comissões,NA,NA,camara,FALSE
556267,camara,Revisão II,Plenário,NA,NA,camara,FALSE
556267,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
556267,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2242583,camara,Pré-Construção,,NA,NA,camara,TRUE
2242583,camara,Construção,Comissões,NA,NA,camara,TRUE
2242583,camara,Construção,Plenário,2020-04-01T00:00:00Z,2020-04-06T00:00:00Z,camara,FALSE
2242583,camara,Pré-Revisão I,,NA,NA,camara,TRUE
2242583,camara,Revisão I,Comissões,NA,NA,senado,TRUE
141443,senado,Revisão I,Plenário,2020-04-07T12:00:00Z,2020-05-07T12:00:00Z,senado,FALSE
141443,senado,Pré-Revisão II,,NA,NA,senado,TRUE
141443,senado,Revisão II,Comissões,NA,NA,camara,TRUE
141443,senado,Revisão II,Plenário,NA,NA,camara,TRUE
141443,senado,Promulgação/Veto,Presidência da República,2020-05-06T12:00:00Z,NA,presidência da república,FALSE
141443,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2183034,camara,Pré-Construção,,NA,NA,camara,TRUE
2183034,camara,Construção,Comissões,2018-08-24T17:20:00Z,NA,camara,FALSE
2183034,camara,Construção,Plenário,NA,NA,camara,FALSE
2183034,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2183034,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2183034,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2183034,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2183034,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2183034,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2183034,camara,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2183034,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
136115,senado,Pré-Construção,,NA,NA,senado,TRUE
136115,senado,Construção,Comissões,2019-04-03T12:00:00Z,NA,senado,FALSE
136115,senado,Construção,Plenário,NA,NA,senado,FALSE
136115,senado,Pré-Revisão I,,NA,NA,senado,FALSE
136115,senado,Revisão I,Comissões,NA,NA,camara,FALSE
136115,senado,Revisão I,Plenário,NA,NA,camara,FALSE
136115,senado,Pré-Revisão II,,NA,NA,senado,FALSE
136115,senado,Revisão II,Comissões,NA,NA,senado,FALSE
136115,senado,Revisão II,Plenário,NA,NA,senado,FALSE
136115,senado,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
136115,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
136309,senado,Pré-Construção,,NA,NA,senado,TRUE
136309,senado,Construção,Comissões,2019-04-11T12:00:00Z,NA,senado,FALSE
136309,senado,Construção,Plenário,NA,NA,senado,FALSE
136309,senado,Pré-Revisão I,,NA,NA,senado,FALSE
136309,senado,Revisão I,Comissões,NA,NA,camara,FALSE
136309,senado,Revisão I,Plenário,NA,NA,camara,FALSE
136309,senado,Pré-Revisão II,,NA,NA,senado,FALSE
136309,senado,Revisão II,Comissões,NA,NA,senado,FALSE
136309,senado,Revisão II,Plenário,NA,NA,senado,FALSE
136309,senado,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
136309,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
140340,senado,Pré-Construção,,NA,NA,senado,TRUE
140340,senado,Construção,Comissões,2019-12-20T12:00:00Z,NA,senado,FALSE
140340,senado,Construção,Plenário,NA,NA,senado,FALSE
140340,senado,Pré-Revisão I,,NA,NA,senado,FALSE
140340,senado,Revisão I,Comissões,NA,NA,camara,FALSE
140340,senado,Revisão I,Plenário,NA,NA,camara,FALSE
140340,senado,Pré-Revisão II,,NA,NA,senado,FALSE
140340,senado,Revisão II,Comissões,NA,NA,senado,FALSE
140340,senado,Revisão II,Plenário,NA,NA,senado,FALSE
140340,senado,Promulgação/Veto,Presidência da República,NA,NA,presidência da república,FALSE
140340,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
140343,senado,Pré-Construção,,NA,NA,senado,TRUE
140343,senado,Construção,Comissões,2020-03-13T12:00:00Z,NA,senado,FALSE
140343,senado,Construção,Plenário,NA,NA,senado,FALSE
140343,senado,Pré-Revisão I,,NA,NA,senado,FALSE
140343,senado,Revisão I,Comissões,NA,NA,camara,FALSE
140343,senado,Revisão I,Plenário,NA,NA,camara,FALSE
140343,senado,Pré-Revisão II,,NA,NA,senado,FALSE
140343,senado,Revisão II,Comissões,NA,NA,senado,FALSE
140343,senado,Revisão II,Plenário,NA,NA,senado,FALSE
140343,senado,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
140343,senado,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2254043,camara,Pré-Construção,,NA,NA,camara,FALSE
2254043,camara,Construção,Comissões,NA,NA,camara,FALSE
2254043,camara,Construção,Plenário,NA,NA,camara,FALSE
2254043,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2254043,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2254043,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2254043,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2254043,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2254043,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2254043,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2254043,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2254941,camara,Pré-Construção,,NA,NA,camara,FALSE
2254941,camara,Construção,Comissões,NA,NA,camara,FALSE
2254941,camara,Construção,Plenário,NA,NA,camara,FALSE
2254941,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2254941,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2254941,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2254941,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2254941,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2254941,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2254941,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2254941,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2254843,camara,Pré-Construção,,NA,NA,camara,FALSE
2254843,camara,Construção,Comissões,NA,NA,camara,FALSE
2254843,camara,Construção,Plenário,NA,NA,camara,FALSE
2254843,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2254843,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2254843,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2254843,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2254843,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2254843,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2254843,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2254843,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239388,camara,Pré-Construção,,NA,NA,camara,FALSE
2239388,camara,Construção,Comissões,NA,NA,camara,FALSE
2239388,camara,Construção,Plenário,NA,NA,camara,FALSE
2239388,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2239388,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2239388,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2239388,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2239388,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2239388,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2239388,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2239388,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239406,camara,Pré-Construção,,NA,NA,camara,TRUE
2239406,camara,Construção,Comissões,NA,NA,camara,TRUE
2239406,camara,Construção,Plenário,2020-03-17T18:29:00Z,2020-04-13T00:00:00Z,camara,FALSE
2239406,camara,Pré-Revisão I,,NA,NA,camara,TRUE
2239406,camara,Revisão I,Comissões,NA,NA,senado,TRUE
2239406,camara,Revisão I,Plenário,NA,NA,senado,TRUE
2239406,camara,Pré-Revisão II,,NA,NA,camara,TRUE
2239406,camara,Revisão II,Comissões,NA,NA,camara,TRUE
2239406,camara,Revisão II,Plenário,NA,NA,camara,TRUE
2239406,camara,Sanção/Veto,Presidência da República,2020-06-10T00:00:00Z,NA,presidência da república,FALSE
2239406,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239384,camara,Pré-Construção,,NA,NA,camara,FALSE
2239384,camara,Construção,Comissões,NA,NA,camara,FALSE
2239384,camara,Construção,Plenário,NA,NA,camara,FALSE
2239384,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2239384,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2239384,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2239384,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2239384,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2239384,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2239384,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2239384,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239385,camara,Pré-Construção,,NA,NA,camara,TRUE
2239385,camara,Construção,Comissões,NA,NA,camara,TRUE
2239385,camara,Construção,Plenário,2020-03-17T00:00:00Z,NA,camara,FALSE
2239385,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2239385,camara,Revisão I,Comissões,NA,NA,senado,FALSE
2239385,camara,Revisão I,Plenário,NA,NA,senado,FALSE
2239385,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2239385,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2239385,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2239385,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2239385,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239474,camara,Pré-Construção,,NA,NA,camara,TRUE
2239474,camara,Construção,Comissões,NA,NA,camara,TRUE
2239474,camara,Construção,Plenário,2020-03-18T12:06:00Z,2020-03-27T00:00:00Z,camara,FALSE
2239474,camara,Pré-Revisão I,,NA,NA,camara,TRUE
2239474,camara,Revisão I,Comissões,NA,NA,senado,TRUE
2239474,camara,Revisão I,Plenário,NA,NA,senado,TRUE
2239474,camara,Pré-Revisão II,,NA,NA,camara,TRUE
2239474,camara,Revisão II,Comissões,NA,NA,camara,TRUE
2239474,camara,Revisão II,Plenário,NA,NA,camara,TRUE
2239474,camara,Sanção/Veto,Presidência da República,2020-03-31T00:00:00Z,NA,presidência da república,FALSE
2239474,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239462,camara,Pré-Construção,,NA,NA,camara,TRUE
2239462,camara,Construção,Comissões,NA,NA,camara,TRUE
2239462,camara,Construção,Plenário,2020-03-18T10:54:00Z,2020-03-26T00:00:00Z,camara,FALSE
2239462,camara,Pré-Revisão I,,NA,NA,camara,TRUE
2239462,camara,Revisão I,Comissões,NA,NA,senado,TRUE
2239462,camara,Revisão I,Plenário,NA,NA,senado,TRUE
2239462,camara,Pré-Revisão II,,NA,NA,camara,TRUE
2239462,camara,Revisão II,Comissões,NA,NA,camara,TRUE
2239462,camara,Revisão II,Plenário,NA,NA,camara,TRUE
2239462,camara,Sanção/Veto,Presidência da República,2020-03-31T00:00:00Z,NA,presidência da república,FALSE
2239462,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239092,camara,Pré-Construção,,NA,NA,camara,FALSE
2239092,camara,Construção,Comissões,NA,NA,camara,FALSE
2239092,camara,Construção,Plenário,NA,NA,camara,FALSE
2239092,camara,Pré-Revisão I,,NA,NA,camara,FALSE
2239092,camara,Revisão I,Comissões,NA,NA,camara,FALSE
2239092,camara,Revisão I,Plenário,NA,NA,camara,FALSE
2239092,camara,Pré-Revisão II,,NA,NA,camara,FALSE
2239092,camara,Revisão II,Comissões,NA,NA,camara,FALSE
2239092,camara,Revisão II,Plenário,NA,NA,camara,FALSE
2239092,camara,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
2239092,camara,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
2239381,camara,Pré-Construção,,NA,NA,camara,TRUE
2239381,camara,Construção,Comissões,NA,NA,camara,TRUE
2239381,camara,Construção,Plenário,NA,NA,camara,TRUE
2239381,camara,Pré-Revisão I,,NA,NA,camara,TRUE
2239381,camara,Revisão I,Comissões,NA,NA,senado,TRUE
2239381,camara,Revisão I,Plenário,NA,NA,senado,TRUE
2239381,camara,Pré-Revisão II,,NA,NA,camara,TRUE
2239381,camara,Revisão II,Comissões,NA,NA,camara,TRUE
2239381,camara,Revisão II,Plenário,NA,NA,camara,TRUE
2239381,camara,Sanção/Veto,Presidência da República,2020-03-17T00:00:00Z,NA,presidência da república,FALSE
